"Name","Group","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_armel","logo Simple1d instructionwidth_type 16:35:20, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:35:59.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","19","simple-models-21240301","0.016861679032444954","1","","1","1","0.00010643392832531006","0.03951103850319424"
"fold_arm64","logo Simple1d instructionwidth_type 16:35:20, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:35:47.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","19","simple-models-21240301","0.00152066838927567","1","","0.6523652365236524","0.6523652365236524","1.7006937819614745","0.037767177205954294"
"fold_amd64","logo Simple1d instructionwidth_type 16:35:20, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:35:34.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","19","simple-models-21240301","0.003161184024065733","1","","0.935639028859368","0.935639028859368","0.18425850683580275","0.0324861454219306"
"fold_alpha","logo Simple1d instructionwidth_type 16:35:20, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:35:21.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","19","simple-models-21240301","0.000011637574061751366","1","","0.9997481742634096","0.9997481742634096","0.03272398777069554","0.03927254969826948"
"overall_metrics","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:35:10.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","","","0.7010944551065926","","","",""
"fold_x32","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:34:56.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.100613035261631","1","","0.975574712643678","0.975574712643678","0.08705103072837975","0.11134471656401732"
"fold_sparc64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:34:43.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.07727355509996414","1","","0.8858363858363858","0.8858363858363858","0.31024090859752435","0.1047451352873414"
"fold_sparc","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:34:30.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.13199712336063385","1","","0.6548192771084337","0.6548192771084337","0.6450896244018506","0.11091128476824354"
"fold_sh4","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:34:17.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.18952400982379913","1","","0.9973018549747048","0.9973018549747048","0.19875716906721871","0.10817081160326995"
"fold_s390x","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:34:04.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.07126417011022568","1","","0.24448841153193895","0.24448841153193895","2.1284958762781963","0.11306418305318122"
"fold_s390","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:33:51.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.09239555150270462","1","","0.0005809450038729666","0.0005809450038729666","2.419849937344775","0.11747330943903617"
"fold_riscv64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:33:38.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.07496534287929535","1","","0.01891891891891892","0.01891891891891892","17.39054821559361","0.10793228578613132"
"fold_ppc64el","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:33:25.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.004607803653925657","1","","0.008515469770082317","0.008515469770082317","11.688498633248466","0.10671558999488535"
"fold_ppc64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:33:12.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.17654135823249817","1","","0.8552770914225203","0.8552770914225203","0.9223908079995048","0.10816960424189896"
"fold_powerpcspe","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:32:59.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.06331472843885422","1","","1","1","0.010759599446769684","0.10858326988314056"
"fold_powerpc","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:32:46.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.12097369879484177","1","","0.999173781327458","0.999173781327458","0.02652874036708422","0.11128433569880396"
"fold_mipsel","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:32:33.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.21229971945285797","1","","0.9774834437086092","0.9774834437086092","0.11265096870266784","0.11070911202435664"
"fold_mips64el","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:32:19.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.09650758653879166","1","","0.99860853432282","0.99860853432282","0.009424096976598614","0.10968608509870847"
"fold_mips","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:32:07.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.19034716486930847","1","","0.9699859747545582","0.9699859747545582","0.14328122085758618","0.10731633683521528"
"fold_m68k","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:31:54.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.1663870066404343","1","","0.9893181818181818","0.9893181818181818","0.027660560852909577","0.1131250515142365"
"fold_ia64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:31:42.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.040103089064359665","1","","0.008025682182985553","0.008025682182985553","9.344889922019762","0.10988070177105944"
"fold_i386","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:31:29.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.0756300762295723","1","","0.8637698179682912","0.8637698179682912","0.24766362803056835","0.11169268436385311"
"fold_hppa","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:31:16.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.07443162798881531","1","","0.1720496894409938","0.1720496894409938","8.13990769260808","0.10945534163072008"
"fold_armhf","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:31:03.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.08160655945539474","1","","0.9749687108886108","0.9749687108886108","0.08493839440837739","0.10993625995009064"
"fold_armel","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:30:50.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.12364538013935088","1","","1","1","0.000763438946229317","0.10999752765062196"
"fold_arm64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:30:38.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.11881427466869354","1","","0.9975247524752476","0.9975247524752476","0.01581825878422119","0.11109567852112752"
"fold_amd64","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:30:25.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.05525439232587814","1","","0.8825011452130096","0.8825011452130096","0.2841723608797875","0.10797214133714188"
"fold_alpha","logo Simple1d instructionwidth_type 16:30:12, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:30:12.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","18","simple-models-21240301","0.09499353170394896","1","","1","1","0.12616952189377376","0.109937227360105"
"overall_metrics","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:30:01.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","","","0.7713885574977956","","","",""
"fold_x32","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:29:48.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.016819993034005165","1","","0.9880268199233716","0.9880268199233716","0.13395171690814797","0.039169307642913306"
"fold_sparc64","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:29:34.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.05973435565829277","1","","0.8495115995115995","0.8495115995115995","0.3251903976958532","0.03745970737641714"
"fold_sparc","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:29:21.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.02331673540174961","1","","0.9985943775100402","0.9985943775100402","0.03842873656405853","0.04171287663784588"
"fold_sh4","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:29:08.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.02340593189001083","1","","0.9994940978077572","0.9994940978077572","0.01328289337576397","0.0427766685304553"
"fold_s390x","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:28:55.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.037545982748270035","1","","0.009609949123798756","0.009609949123798756","5.259762321199689","0.040789547939045497"
"fold_s390","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:28:42.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.05117689073085785","1","","0.9872192099147948","0.9872192099147948","0.059330378716558586","0.04184707692374848"
"fold_riscv64","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:28:29.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.02712857723236084","1","","0.31576576576576576","0.31576576576576576","3.3292151348931447","0.04077500159478414"
"fold_ppc64el","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:28:16.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.02410547435283661","1","","0.007380073800738007","0.007380073800738007","5.648950355393546","0.04143253152695492"
"fold_ppc64","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:28:03.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.14217999577522278","1","","0.938581009530533","0.938581009530533","0.09882995949851142","0.04314531003977504"
"fold_powerpcspe","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:27:50.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.03320697322487831","1","","1","1","0.00006801200403159666","0.04140661054299491"
"fold_powerpc","logo Simple1d instructionwidth_type 16:25:01, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T15:27:37.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","17","simple-models-21240301","0.0015941873425617814","1","","1","1","0.000623283149702789","0.041506738287039456"
