"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:50:13.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.021687470376491547","1","","0.9933606514860728","0.9933606514860728","19279","0.018642043966553456","","77116","0.0496194686921298"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:49:54.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.0017949005123227837","1","","0.9912339851652056","0.9912339851652056","19279","0.02530428411420324","","77116","0.04910157392776274"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:49:37.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.004312284290790558","1","","0.9939830904092536","0.9939830904092536","19279","0.013668074315871168","","77116","0.049897217216536296"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:49:20.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.004145030863583088","1","","0.9925826028320972","0.9925826028320972","19279","0.020125539745472994","","77116","0.047120268978248545"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:49:01, 07-05-2025","finished","-","","","2025-05-07T16:49:02.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","2","kfold-all-22621667","0.01910259760916233","1","","0.9893147984853986","0.9893147984853986","19279","0.03033090764483533","","77116","0.046803201776586235"
"overall_metrics","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:48:49.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","","","0.9916385704652732","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:48:32.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.07047294080257416","1","","0.9922713833705068","0.9922713833705068","19279","0.021571964849675555","","77116","0.0559741389504885"
"fold_4","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:48:14.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.04835300147533417","1","","0.9885367498314228","0.9885367498314228","19279","0.026367402656949288","","77116","0.05651155512459205"
"fold_3","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:47:57.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.08704062551259995","1","","0.9930494320244826","0.9930494320244826","19279","0.019421591671984564","","77116","0.05604963450585357"
"fold_2","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:47:41.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.04239598289132118","1","","0.9936718709476632","0.9936718709476632","19279","0.022221450992305856","","77116","0.05672387165834748"
"fold_1","idun-07-09","kfold Simple1d instructionwidth_type 18:47:23, 07-05-2025","finished","-","","","2025-05-07T16:47:23.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","1","kfold-all-22621667","0.04903886467218399","1","","0.99066341615229","0.99066341615229","19279","0.029237354679177804","","77116","0.052729795312391074"
"overall_metrics","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:47:08.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","","","0.999118211525494","","","","","00:05:53","",""
"fold_5","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:45:57.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","0.0001756725541781634","1","","0.9994294309870844","0.9994294309870844","19279","0.002345804973584802","","77116","0.005118104115305012"
"fold_4","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:44:46.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","0.00004659914702642709","1","","0.9987551221536388","0.9987551221536388","19279","0.004540806773178474","","77116","0.007223971230397254"
"fold_3","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:43:36.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","0.00000893829928827472","1","","0.9991700814357592","0.9991700814357592","19279","0.003269961725911004","","77116","0.006306957217968291"
"fold_2","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:42:25.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","0.000085974890680518","1","","0.9991700814357592","0.9991700814357592","19279","0.002528807944269644","","77116","0.00881528398137837"
"fold_1","idun-07-09","kfold ResNet50Embedding endianness 18:41:14, 07-05-2025","finished","-","","","2025-05-07T16:41:15.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","10","kfold-all-22621667","0.0016849919920787215","1","","0.999066341615229","0.999066341615229","19279","0.0027761423837743765","","77116","0.006431100380369001"
"overall_metrics","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:40:59.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","","","0.9993983090409254","","","","","00:06:05","",""
"fold_5","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:39:45.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","0.001276179333217442","1","","0.9992738212562892","0.9992738212562892","19279","0.002841919574619106","","77116","0.007264268677132214"
"fold_4","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:38:31.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","0.00035434385063126683","1","","0.9996369106281446","0.9996369106281446","19279","0.0012680948419102691","","77116","0.00551365870508626"
"fold_3","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:37:17.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","0.00009931347449310124","1","","0.9993775610768192","0.9993775610768192","19279","0.0016017058028937271","","77116","0.005496592992304496"
"fold_2","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:36:03.000Z","73","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","0.00010346777708036824","1","","0.9996369106281446","0.9996369106281446","19279","0.0010733686719989338","","77116","0.006034749434226317"
"fold_1","idun-07-09","kfold ResNet50Embedding endianness 18:34:54, 07-05-2025","finished","-","","","2025-05-07T16:34:54.000Z","68","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","9","kfold-all-22621667","0.0002411394816590473","1","","0.999066341615229","0.999066341615229","19279","0.0028160042113166274","","77116","0.006486027720538876"
"overall_metrics","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:34:38.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","","","0.9988899839203278","","","","","00:05:55","",""
"fold_5","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:33:27.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","0.00016004167264327407","1","","0.9987032522433736","0.9987032522433736","19279","0.00353043568043807","","77116","0.007341003057617137"
"fold_4","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:32:15.000Z","71","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","0.0026177081745117903","1","","0.9989626017946988","0.9989626017946988","19279","0.002711561602122032","","77116","0.007820639706823163"
"fold_3","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:31:04.000Z","70","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","0.0007646111771464348","1","","0.9989107318844338","0.9989107318844338","19279","0.0036007261312767354","","77116","0.007167980067835244"
"fold_2","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:29:54.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","0.000009909291293297429","1","","0.9984957726023134","0.9984957726023134","19279","0.003852318344087468","","77116","0.0066931085577642425"
"fold_1","idun-07-09","kfold ResNet50Embedding endianness 18:28:42, 07-05-2025","finished","-","","","2025-05-07T16:28:43.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","8","kfold-all-22621667","0.00027350103482604027","1","","0.9993775610768192","0.9993775610768192","19279","0.002150809965300011","","77116","0.008030140006843968"
"overall_metrics","idun-07-09","kfold ResNet50Embedding endianness 18:22:34, 07-05-2025","finished","-","","","2025-05-07T16:28:28.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","7","kfold-all-22621667","","","0.9992426993101302","","","","","00:05:52","",""
"fold_5","idun-07-09","kfold ResNet50Embedding endianness 18:22:34, 07-05-2025","finished","-","","","2025-05-07T16:27:17.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","7","kfold-all-22621667","0.00032976162037812173","1","","0.9987551221536388","0.9987551221536388","19279","0.0032979524218779716","","77116","0.004366478682343794"
"fold_4","idun-07-09","kfold ResNet50Embedding endianness 18:22:34, 07-05-2025","finished","-","","","2025-05-07T16:26:06.000Z","69","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50Embedding","","128","1024","2","256","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","1024","","5","kfold_cv","7","kfold-all-22621667","0.010887023992836475","1","","0.9996887805384096","0.9996887805384096","19279","0.0013137255076175315","","77116","0.006488370065553719"
